時刻,右目x座標,右目y座標,左目x座標,左目y座標,右目瞳孔径,左目瞳孔径,右目TorF,左目TorF
42:17.8,0.31891638,0.13836658,0.307399809,0.120476767,3.087768555,2.888214111,TRUE,TRUE
42:17.8,0.31891638,0.13836658,0.307399809,0.120476767,3.087768555,2.888214111,TRUE,TRUE
42:17.8,0.31891638,0.13836658,0.307399809,0.120476767,3.087768555,2.888214111,TRUE,TRUE
42:17.8,0.318896592,0.136280239,0.304633558,0.117711574,3.097915649,2.898345947,TRUE,TRUE
42:17.8,0.318896592,0.136280239,0.304633558,0.117711574,3.097915649,2.898345947,TRUE,TRUE
42:17.8,0.318896592,0.136280239,0.304633558,0.117711574,3.097915649,2.898345947,TRUE,TRUE
42:17.8,0.317367762,0.137700841,0.304900587,0.115039356,3.115020752,2.919006348,TRUE,TRUE
42:17.8,0.317367762,0.137700841,0.304900587,0.115039356,3.115020752,2.919006348,TRUE,TRUE
42:17.8,0.317367762,0.137700841,0.304900587,0.115039356,3.115020752,2.919006348,TRUE,TRUE
42:17.8,0.316780895,0.136229217,0.305377513,0.115431227,3.119232178,2.927978516,TRUE,TRUE
42:17.8,0.316780895,0.136229217,0.305377513,0.115431227,3.119232178,2.927978516,TRUE,TRUE
42:17.8,0.316780895,0.136229217,0.305377513,0.115431227,3.119232178,2.927978516,TRUE,TRUE
42:17.8,0.315493613,0.133102432,0.304034203,0.114500493,3.152389526,2.933853149,TRUE,TRUE
42:17.8,0.315493613,0.133102432,0.304034203,0.114500493,3.152389526,2.933853149,TRUE,TRUE
42:17.8,0.315493613,0.133102432,0.304034203,0.114500493,3.152389526,2.933853149,TRUE,TRUE
42:17.8,0.315054536,0.132246673,0.302996635,0.113024965,3.165985107,2.941818237,TRUE,TRUE
42:17.8,0.315054536,0.132246673,0.302996635,0.113024965,3.165985107,2.941818237,TRUE,TRUE
42:17.8,0.315054536,0.132246673,0.302996635,0.113024965,3.165985107,2.941818237,TRUE,TRUE
42:17.9,0.327999175,0.131237373,0.315709442,0.111163162,3.199066162,2.96963501,TRUE,TRUE
42:17.9,0.327999175,0.131237373,0.315709442,0.111163162,3.199066162,2.96963501,TRUE,TRUE
42:17.9,0.327999175,0.131237373,0.315709442,0.111163162,3.199066162,2.96963501,TRUE,TRUE
42:17.9,0.332216531,0.130495071,0.32357192,0.101860911,3.190795898,2.95022583,TRUE,TRUE
42:17.9,0.332216531,0.130495071,0.32357192,0.101860911,3.190795898,2.95022583,TRUE,TRUE
42:17.9,0.332216531,0.130495071,0.32357192,0.101860911,3.190795898,2.95022583,TRUE,TRUE
42:17.9,0.406501383,0.131866783,0.402526706,0.085211799,3.218429565,2.961196899,TRUE,TRUE
42:17.9,0.406501383,0.131866783,0.402526706,0.085211799,3.218429565,2.961196899,TRUE,TRUE
42:17.9,0.406501383,0.131866783,0.402526706,0.085211799,3.218429565,2.961196899,TRUE,TRUE
42:17.9,0.407338887,0.125867411,0.40215531,0.089775242,3.223419189,2.981628418,TRUE,TRUE
42:17.9,0.407338887,0.125867411,0.40215531,0.089775242,3.223419189,2.981628418,TRUE,TRUE
42:17.9,0.407338887,0.125867411,0.40215531,0.089775242,3.223419189,2.981628418,TRUE,TRUE
42:17.9,0.407820374,0.125391886,0.399684489,0.094772257,3.199615479,2.967376709,TRUE,TRUE
42:17.9,0.407820374,0.125391886,0.399684489,0.094772257,3.199615479,2.967376709,TRUE,TRUE
42:17.9,0.407820374,0.125391886,0.399684489,0.094772257,3.199615479,2.967376709,TRUE,TRUE
42:17.9,0.407463104,0.126840636,0.398090035,0.095160022,3.198348999,2.967086792,TRUE,TRUE
42:17.9,0.407463104,0.126840636,0.398090035,0.095160022,3.198348999,2.967086792,TRUE,TRUE
42:17.9,0.407463104,0.126840636,0.398090035,0.095160022,3.198348999,2.967086792,TRUE,TRUE
42:18.0,0.406745374,0.126932934,0.397906244,0.089177355,3.192672729,2.965316772,TRUE,TRUE
42:18.0,0.406745374,0.126932934,0.397906244,0.089177355,3.192672729,2.965316772,TRUE,TRUE
42:18.0,0.406745374,0.126932934,0.397906244,0.089177355,3.192672729,2.965316772,TRUE,TRUE
42:18.0,0.405361116,0.123711601,0.396598548,0.087995574,3.189254761,2.964767456,TRUE,TRUE
42:18.0,0.405361116,0.123711601,0.396598548,0.087995574,3.189254761,2.964767456,TRUE,TRUE
42:18.0,0.405361116,0.123711601,0.396598548,0.087995574,3.189254761,2.964767456,TRUE,TRUE
42:18.0,0.406353354,0.121825539,0.397194922,0.085128024,3.188415527,2.953170776,TRUE,TRUE
42:18.0,0.406353354,0.121825539,0.397194922,0.085128024,3.188415527,2.953170776,TRUE,TRUE
42:18.0,0.406353354,0.121825539,0.397194922,0.085128024,3.188415527,2.953170776,TRUE,TRUE
42:18.0,0.407221586,0.122579873,0.396994829,0.085864857,3.187103271,2.947357178,TRUE,TRUE
42:18.0,0.407221586,0.122579873,0.396994829,0.085864857,3.187103271,2.947357178,TRUE,TRUE
42:18.0,0.407221586,0.122579873,0.396994829,0.085864857,3.187103271,2.947357178,TRUE,TRUE
42:18.0,0.405243665,0.119548529,0.396950245,0.086268477,3.179824829,2.93548584,TRUE,TRUE
42:18.0,0.405243665,0.119548529,0.396950245,0.086268477,3.179824829,2.93548584,TRUE,TRUE
42:18.0,0.405243665,0.119548529,0.396950245,0.086268477,3.179824829,2.93548584,TRUE,TRUE
42:18.0,0.404519141,0.119627513,0.399124026,0.083213344,3.182281494,2.934555054,TRUE,TRUE
42:18.0,0.404519141,0.119627513,0.399124026,0.083213344,3.182281494,2.934555054,TRUE,TRUE
42:18.0,0.404519141,0.119627513,0.399124026,0.083213344,3.182281494,2.934555054,TRUE,TRUE
42:18.1,0.406159401,0.123528831,0.399684191,0.084118053,3.167098999,2.932174683,TRUE,TRUE
42:18.1,0.406159401,0.123528831,0.399684191,0.084118053,3.167098999,2.932174683,TRUE,TRUE
42:18.1,0.406159401,0.123528831,0.399684191,0.084118053,3.167098999,2.932174683,TRUE,TRUE
42:18.1,0.406513661,0.124112196,0.39880839,0.088687316,3.166519165,2.923797607,TRUE,TRUE
42:18.1,0.406513661,0.124112196,0.39880839,0.088687316,3.166519165,2.923797607,TRUE,TRUE
42:18.1,0.406513661,0.124112196,0.39880839,0.088687316,3.166519165,2.923797607,TRUE,TRUE
42:18.1,0.40555945,0.122885197,0.398129702,0.08850348,3.175613403,2.908370972,TRUE,TRUE
42:18.1,0.40555945,0.122885197,0.398129702,0.08850348,3.175613403,2.908370972,TRUE,TRUE
42:18.1,0.40555945,0.122885197,0.398129702,0.08850348,3.175613403,2.908370972,TRUE,TRUE
42:18.1,0.402344793,0.12097308,0.393044978,0.085888445,3.173202515,2.897537231,TRUE,TRUE
42:18.1,0.402344793,0.12097308,0.393044978,0.085888445,3.173202515,2.897537231,TRUE,TRUE
42:18.1,0.402344793,0.12097308,0.393044978,0.085888445,3.173202515,2.897537231,TRUE,TRUE
42:18.1,0.395761281,0.110708497,0.38401711,0.086627983,3.158859253,2.904663086,TRUE,TRUE
42:18.1,0.395761281,0.110708497,0.38401711,0.086627983,3.158859253,2.904663086,TRUE,TRUE
42:18.1,0.395761281,0.110708497,0.38401711,0.086627983,3.158859253,2.904663086,TRUE,TRUE
42:18.1,0.396689743,0.112014391,0.384265304,0.083152838,3.152084351,2.914215088,TRUE,TRUE
42:18.1,0.396689743,0.112014391,0.384265304,0.083152838,3.152084351,2.914215088,TRUE,TRUE
42:18.1,0.396689743,0.112014391,0.384265304,0.083152838,3.152084351,2.914215088,TRUE,TRUE
42:18.2,0.396417558,0.114528276,0.385893196,0.082551762,3.155548096,2.915985107,TRUE,TRUE
42:18.2,0.396417558,0.114528276,0.385893196,0.082551762,3.155548096,2.915985107,TRUE,TRUE
42:18.2,0.396417558,0.114528276,0.385893196,0.082551762,3.155548096,2.915985107,TRUE,TRUE
42:18.2,0.395730853,0.115762919,0.384955496,0.083661348,3.15826416,2.914901733,TRUE,TRUE
42:18.2,0.395730853,0.115762919,0.384955496,0.083661348,3.15826416,2.914901733,TRUE,TRUE
42:18.2,0.395730853,0.115762919,0.384955496,0.083661348,3.15826416,2.914901733,TRUE,TRUE
42:18.2,0.395300359,0.119462542,0.384163529,0.083257489,3.145599365,2.923141479,TRUE,TRUE
42:18.2,0.395300359,0.119462542,0.384163529,0.083257489,3.145599365,2.923141479,TRUE,TRUE
42:18.2,0.395300359,0.119462542,0.384163529,0.083257489,3.145599365,2.923141479,TRUE,TRUE
42:18.2,0.395146757,0.117174156,0.384305477,0.080689609,3.136459351,2.926635742,TRUE,TRUE
42:18.2,0.395146757,0.117174156,0.384305477,0.080689609,3.136459351,2.926635742,TRUE,TRUE
42:18.2,0.395146757,0.117174156,0.384305477,0.080689609,3.136459351,2.926635742,TRUE,TRUE
42:18.2,0.394268095,0.111539915,0.384560257,0.081427775,3.14944458,2.922409058,TRUE,TRUE
42:18.2,0.394268095,0.111539915,0.384560257,0.081427775,3.14944458,2.922409058,TRUE,TRUE
42:18.2,0.394268095,0.111539915,0.384560257,0.081427775,3.14944458,2.922409058,TRUE,TRUE
42:18.2,0.394183308,0.111814745,0.383797109,0.082344063,3.161865234,2.925216675,TRUE,TRUE
42:18.2,0.394183308,0.111814745,0.383797109,0.082344063,3.161865234,2.925216675,TRUE,TRUE
42:18.2,0.394183308,0.111814745,0.383797109,0.082344063,3.161865234,2.925216675,TRUE,TRUE
42:18.3,0.39411065,0.113346428,0.384601891,0.081176832,3.150787354,2.919570923,TRUE,TRUE
42:18.3,0.39411065,0.113346428,0.384601891,0.081176832,3.150787354,2.919570923,TRUE,TRUE
42:18.3,0.39411065,0.113346428,0.384601891,0.081176832,3.150787354,2.919570923,TRUE,TRUE
42:18.3,0.394018233,0.113329962,0.387371778,0.078410059,3.137054443,2.913772583,TRUE,TRUE
42:18.3,0.394018233,0.113329962,0.387371778,0.078410059,3.137054443,2.913772583,TRUE,TRUE
42:18.3,0.394018233,0.113329962,0.387371778,0.078410059,3.137054443,2.913772583,TRUE,TRUE
42:18.3,0.39327693,0.112085998,0.387559801,0.079904683,3.137145996,2.909606934,TRUE,TRUE
42:18.3,0.39327693,0.112085998,0.387559801,0.079904683,3.137145996,2.909606934,TRUE,TRUE
42:18.3,0.39327693,0.112085998,0.387559801,0.079904683,3.137145996,2.909606934,TRUE,TRUE
42:18.3,0.392935723,0.111410208,0.387592882,0.080639318,3.146575928,2.90246582,TRUE,TRUE
42:18.3,0.392935723,0.111410208,0.387592882,0.080639318,3.146575928,2.90246582,TRUE,TRUE
42:18.3,0.392935723,0.111410208,0.387592882,0.080639318,3.146575928,2.90246582,TRUE,TRUE
42:18.3,0.396927088,0.10759294,0.391203016,0.07918714,3.143478394,2.903823853,TRUE,TRUE
42:18.3,0.396927088,0.10759294,0.391203016,0.07918714,3.143478394,2.903823853,TRUE,TRUE
42:18.3,0.396927088,0.10759294,0.391203016,0.07918714,3.143478394,2.903823853,TRUE,TRUE
42:18.3,0.400569767,0.107284524,0.395545244,0.076785162,3.135162354,2.905319214,TRUE,TRUE
42:18.3,0.400569767,0.107284524,0.395545244,0.076785162,3.135162354,2.905319214,TRUE,TRUE
42:18.3,0.400569767,0.107284524,0.395545244,0.076785162,3.135162354,2.905319214,TRUE,TRUE
42:18.4,0.407635629,0.107682772,0.399957627,0.073210798,3.123565674,2.903839111,TRUE,TRUE
42:18.4,0.407635629,0.107682772,0.399957627,0.073210798,3.123565674,2.903839111,TRUE,TRUE
42:18.4,0.407635629,0.107682772,0.399957627,0.073210798,3.123565674,2.903839111,TRUE,TRUE
42:18.4,0.409113526,0.106076293,0.400892287,0.077197313,3.119476318,2.895248413,TRUE,TRUE
42:18.4,0.409113526,0.106076293,0.400892287,0.077197313,3.119476318,2.895248413,TRUE,TRUE
42:18.4,0.409113526,0.106076293,0.400892287,0.077197313,3.119476318,2.895248413,TRUE,TRUE
42:18.4,0.407127261,0.1058373,0.401487321,0.077931471,3.104522705,2.875778198,TRUE,TRUE
42:18.4,0.407127261,0.1058373,0.401487321,0.077931471,3.104522705,2.875778198,TRUE,TRUE
42:18.4,0.407127261,0.1058373,0.401487321,0.077931471,3.104522705,2.875778198,TRUE,TRUE
42:18.4,0.40583694,0.105144039,0.402907759,0.077365547,3.100921631,2.878479004,TRUE,TRUE
42:18.4,0.40583694,0.105144039,0.402907759,0.077365547,3.100921631,2.878479004,TRUE,TRUE
42:18.4,0.40583694,0.105144039,0.402907759,0.077365547,3.100921631,2.878479004,TRUE,TRUE
42:18.4,0.405777097,0.106393717,0.404738903,0.077867478,3.097808838,2.876663208,TRUE,TRUE
42:18.4,0.405777097,0.106393717,0.404738903,0.077867478,3.097808838,2.876663208,TRUE,TRUE
42:18.4,0.405777097,0.106393717,0.404738903,0.077867478,3.097808838,2.876663208,TRUE,TRUE
42:18.4,0.407048881,0.110496901,0.403875262,0.075466029,3.095413208,2.87461853,TRUE,TRUE
42:18.4,0.407048881,0.110496901,0.403875262,0.075466029,3.095413208,2.87461853,TRUE,TRUE
42:18.4,0.407048881,0.110496901,0.403875262,0.075466029,3.095413208,2.87461853,TRUE,TRUE
42:18.5,0.407059699,0.114684291,0.401738644,0.076903716,3.100967407,2.874435425,TRUE,TRUE
42:18.5,0.407059699,0.114684291,0.401738644,0.076903716,3.100967407,2.874435425,TRUE,TRUE
42:18.5,0.407059699,0.114684291,0.401738644,0.076903716,3.100967407,2.874435425,TRUE,TRUE
42:18.5,0.405876279,0.114765123,0.40127033,0.078820534,3.101959229,2.864181519,TRUE,TRUE
42:18.5,0.405876279,0.114765123,0.40127033,0.078820534,3.101959229,2.864181519,TRUE,TRUE
42:18.5,0.405876279,0.114765123,0.40127033,0.078820534,3.101959229,2.864181519,TRUE,TRUE
42:18.5,0.406788528,0.113829017,0.401752919,0.078833453,3.096084595,2.8671875,TRUE,TRUE
42:18.5,0.406788528,0.113829017,0.401752919,0.078833453,3.096084595,2.8671875,TRUE,TRUE
42:18.5,0.406788528,0.113829017,0.401752919,0.078833453,3.096084595,2.8671875,TRUE,TRUE
42:18.5,0.406989247,0.114309266,0.403696209,0.077652723,3.093582153,2.86831665,TRUE,TRUE
42:18.5,0.406989247,0.114309266,0.403696209,0.077652723,3.093582153,2.86831665,TRUE,TRUE
42:18.5,0.406989247,0.114309266,0.403696209,0.077652723,3.093582153,2.86831665,TRUE,TRUE
42:18.5,0.408566058,0.115711868,0.405621231,0.076428749,3.091156006,2.868408203,TRUE,TRUE
42:18.5,0.408566058,0.115711868,0.405621231,0.076428749,3.091156006,2.868408203,TRUE,TRUE
42:18.5,0.408566058,0.115711868,0.405621231,0.076428749,3.091156006,2.868408203,TRUE,TRUE
42:18.5,0.40860939,0.112921551,0.405619711,0.079175308,3.08203125,2.865066528,TRUE,TRUE
42:18.5,0.40860939,0.112921551,0.405619711,0.079175308,3.08203125,2.865066528,TRUE,TRUE
42:18.5,0.40860939,0.112921551,0.405619711,0.079175308,3.08203125,2.865066528,TRUE,TRUE
42:18.6,0.407208294,0.114384398,0.403788805,0.082359679,3.081985474,2.861984253,TRUE,TRUE
42:18.6,0.407208294,0.114384398,0.403788805,0.082359679,3.081985474,2.861984253,TRUE,TRUE
42:18.6,0.407208294,0.114384398,0.403788805,0.082359679,3.081985474,2.861984253,TRUE,TRUE
42:18.6,0.406623185,0.117431313,0.401973963,0.08209601,3.083694458,2.86328125,TRUE,TRUE
42:18.6,0.406623185,0.117431313,0.401973963,0.08209601,3.083694458,2.86328125,TRUE,TRUE
42:18.6,0.406623185,0.117431313,0.401973963,0.08209601,3.083694458,2.86328125,TRUE,TRUE
42:18.6,0.40605092,0.116035566,0.401894242,0.080834955,3.073791504,2.861495972,TRUE,TRUE
42:18.6,0.40605092,0.116035566,0.401894242,0.080834955,3.073791504,2.861495972,TRUE,TRUE
42:18.6,0.40605092,0.116035566,0.401894242,0.080834955,3.073791504,2.861495972,TRUE,TRUE
42:18.6,0.407570779,0.115307875,0.405097842,0.080413982,3.071334839,2.861724854,TRUE,TRUE
42:18.6,0.407570779,0.115307875,0.405097842,0.080413982,3.071334839,2.861724854,TRUE,TRUE
42:18.6,0.407570779,0.115307875,0.405097842,0.080413982,3.071334839,2.861724854,TRUE,TRUE
42:18.6,0.410136163,0.117188901,0.407160044,0.082301632,3.080780029,2.867523193,TRUE,TRUE
42:18.6,0.410136163,0.117188901,0.407160044,0.082301632,3.080780029,2.867523193,TRUE,TRUE
42:18.6,0.410136163,0.117188901,0.407160044,0.082301632,3.080780029,2.867523193,TRUE,TRUE
42:18.6,0.411122978,0.11845465,0.405676723,0.08401458,3.072677612,2.87059021,TRUE,TRUE
42:18.6,0.411122978,0.11845465,0.405676723,0.08401458,3.072677612,2.87059021,TRUE,TRUE
42:18.6,0.411122978,0.11845465,0.405676723,0.08401458,3.072677612,2.87059021,TRUE,TRUE
42:18.7,0.411170751,0.119842812,0.40468359,0.083987378,3.06993103,2.867767334,TRUE,TRUE
42:18.7,0.411170751,0.119842812,0.40468359,0.083987378,3.06993103,2.867767334,TRUE,TRUE
42:18.7,0.411170751,0.119842812,0.40468359,0.083987378,3.06993103,2.867767334,TRUE,TRUE
42:18.7,0.409585685,0.121718161,0.404560089,0.089133427,3.088287354,2.860855103,TRUE,TRUE
42:18.7,0.409585685,0.121718161,0.404560089,0.089133427,3.088287354,2.860855103,TRUE,TRUE
42:18.7,0.409585685,0.121718161,0.404560089,0.089133427,3.088287354,2.860855103,TRUE,TRUE
42:18.7,0.384573519,0.156111851,0.383200973,0.127009138,3.104934692,2.883758545,TRUE,TRUE
42:18.7,0.384573519,0.156111851,0.383200973,0.127009138,3.104934692,2.883758545,TRUE,TRUE
42:18.7,0.384573519,0.156111851,0.383200973,0.127009138,3.104934692,2.883758545,TRUE,TRUE
42:18.7,0.361307532,0.186002284,0.366049618,0.150483727,3.099365234,2.869537354,TRUE,TRUE
42:18.7,0.361307532,0.186002284,0.366049618,0.150483727,3.099365234,2.869537354,TRUE,TRUE
42:18.7,0.361307532,0.186002284,0.366049618,0.150483727,3.099365234,2.869537354,TRUE,TRUE
42:18.7,0.337345719,0.206151888,0.323474586,0.189870641,3.090408325,2.868240356,TRUE,TRUE
42:18.7,0.337345719,0.206151888,0.323474586,0.189870641,3.090408325,2.868240356,TRUE,TRUE
42:18.7,0.337345719,0.206151888,0.323474586,0.189870641,3.090408325,2.868240356,TRUE,TRUE
42:18.7,0.335068524,0.200345099,0.32333225,0.188943744,3.100265503,2.895584106,TRUE,TRUE
42:18.7,0.335068524,0.200345099,0.32333225,0.188943744,3.100265503,2.895584106,TRUE,TRUE
42:18.7,0.335068524,0.200345099,0.32333225,0.188943744,3.100265503,2.895584106,TRUE,TRUE
42:18.8,0.333952665,0.194441557,0.323439807,0.186072826,3.103683472,2.887176514,TRUE,TRUE
42:18.8,0.333952665,0.194441557,0.323439807,0.186072826,3.103683472,2.887176514,TRUE,TRUE
42:18.8,0.333952665,0.194441557,0.323439807,0.186072826,3.103683472,2.887176514,TRUE,TRUE
42:18.8,0.333499432,0.194191709,0.325173855,0.181360543,3.102828979,2.879684448,TRUE,TRUE
42:18.8,0.333499432,0.194191709,0.325173855,0.181360543,3.102828979,2.879684448,TRUE,TRUE
42:18.8,0.333499432,0.194191709,0.325173855,0.181360543,3.102828979,2.879684448,TRUE,TRUE
42:18.8,0.33335194,0.193765908,0.325687081,0.183241159,3.104446411,2.889068604,TRUE,TRUE
42:18.8,0.33335194,0.193765908,0.325687081,0.183241159,3.104446411,2.889068604,TRUE,TRUE
42:18.8,0.33335194,0.193765908,0.325687081,0.183241159,3.104446411,2.889068604,TRUE,TRUE
42:18.8,0.334071159,0.193988398,0.323423833,0.189480782,3.102340698,2.88885498,TRUE,TRUE
42:18.8,0.334071159,0.193988398,0.323423833,0.189480782,3.102340698,2.88885498,TRUE,TRUE
42:18.8,0.334071159,0.193988398,0.323423833,0.189480782,3.102340698,2.88885498,TRUE,TRUE
42:18.8,0.333635062,0.19343622,0.32258749,0.189638913,3.103118896,2.874572754,TRUE,TRUE
42:18.8,0.333635062,0.19343622,0.32258749,0.189638913,3.103118896,2.874572754,TRUE,TRUE
42:18.8,0.333635062,0.19343622,0.32258749,0.189638913,3.103118896,2.874572754,TRUE,TRUE
42:18.8,0.335163742,0.19706212,0.321737856,0.190005764,3.109191895,2.884536743,TRUE,TRUE
42:18.8,0.335163742,0.19706212,0.321737856,0.190005764,3.109191895,2.884536743,TRUE,TRUE
42:18.8,0.335163742,0.19706212,0.321737856,0.190005764,3.109191895,2.884536743,TRUE,TRUE
42:18.9,0.334729165,0.199295253,0.320790797,0.189561337,3.116027832,2.88633728,TRUE,TRUE
42:18.9,0.334729165,0.199295253,0.320790797,0.189561337,3.116027832,2.88633728,TRUE,TRUE
42:18.9,0.334729165,0.199295253,0.320790797,0.189561337,3.116027832,2.88633728,TRUE,TRUE
42:18.9,0.33263275,0.197660103,0.322236896,0.188000888,3.102081299,2.878067017,TRUE,TRUE
42:18.9,0.33263275,0.197660103,0.322236896,0.188000888,3.102081299,2.878067017,TRUE,TRUE
42:18.9,0.33263275,0.197660103,0.322236896,0.188000888,3.102081299,2.878067017,TRUE,TRUE
42:18.9,0.333406568,0.198784426,0.323745847,0.186066613,3.096389771,2.883804321,TRUE,TRUE
42:18.9,0.333406568,0.198784426,0.323745847,0.186066613,3.096389771,2.883804321,TRUE,TRUE
42:18.9,0.333406568,0.198784426,0.323745847,0.186066613,3.096389771,2.883804321,TRUE,TRUE
42:18.9,0.334709883,0.199214771,0.323543072,0.186169758,3.103134155,2.886901855,TRUE,TRUE
42:18.9,0.334709883,0.199214771,0.323543072,0.186169758,3.103134155,2.886901855,TRUE,TRUE
42:18.9,0.334709883,0.199214771,0.323543072,0.186169758,3.103134155,2.886901855,TRUE,TRUE
42:18.9,0.33369261,0.197835699,0.321495801,0.186559036,3.105712891,2.882614136,TRUE,TRUE
42:18.9,0.33369261,0.197835699,0.321495801,0.186559036,3.105712891,2.882614136,TRUE,TRUE
42:18.9,0.33369261,0.197835699,0.321495801,0.186559036,3.105712891,2.882614136,TRUE,TRUE
42:18.9,0.334708303,0.199066922,0.32028237,0.183266938,3.100448608,2.870880127,TRUE,TRUE
42:18.9,0.334708303,0.199066922,0.32028237,0.183266938,3.100448608,2.870880127,TRUE,TRUE
42:18.9,0.334708303,0.199066922,0.32028237,0.183266938,3.100448608,2.870880127,TRUE,TRUE
42:19.0,0.321473062,0.23514013,0.310728163,0.208254576,3.095367432,2.883026123,TRUE,TRUE
42:19.0,0.321473062,0.23514013,0.310728163,0.208254576,3.095367432,2.883026123,TRUE,TRUE
42:19.0,0.321473062,0.23514013,0.310728163,0.208254576,3.095367432,2.883026123,TRUE,TRUE
42:19.0,0.312512487,0.252031624,0.300869405,0.235557616,3.080093384,2.868774414,TRUE,TRUE
42:19.0,0.312512487,0.252031624,0.300869405,0.235557616,3.080093384,2.868774414,TRUE,TRUE
42:19.0,0.312512487,0.252031624,0.300869405,0.235557616,3.080093384,2.868774414,TRUE,TRUE
42:19.0,0.284223914,0.352139264,0.268065482,0.34543708,3.034713745,2.846755981,TRUE,TRUE
42:19.0,0.284223914,0.352139264,0.268065482,0.34543708,3.034713745,2.846755981,TRUE,TRUE
42:19.0,0.284223914,0.352139264,0.268065482,0.34543708,3.034713745,2.846755981,TRUE,TRUE
42:19.0,0.282574028,0.349350721,0.264373958,0.335298151,3.052642822,2.864517212,TRUE,TRUE
42:19.0,0.282574028,0.349350721,0.264373958,0.335298151,3.052642822,2.864517212,TRUE,TRUE
42:19.0,0.282574028,0.349350721,0.264373958,0.335298151,3.052642822,2.864517212,TRUE,TRUE
42:19.0,0.283715874,0.343851119,0.264826596,0.336445451,3.037200928,2.845413208,TRUE,TRUE
42:19.0,0.283715874,0.343851119,0.264826596,0.336445451,3.037200928,2.845413208,TRUE,TRUE
42:19.0,0.283715874,0.343851119,0.264826596,0.336445451,3.037200928,2.845413208,TRUE,TRUE
42:19.0,0.28456068,0.341181099,0.264014423,0.337490439,3.016555786,2.825073242,TRUE,TRUE
42:19.0,0.28456068,0.341181099,0.264014423,0.337490439,3.016555786,2.825073242,TRUE,TRUE
42:19.0,0.28456068,0.341181099,0.264014423,0.337490439,3.016555786,2.825073242,TRUE,TRUE
42:19.1,0.284631163,0.344079584,0.26256603,0.335628837,2.990219116,2.819107056,TRUE,TRUE
42:19.1,0.284631163,0.344079584,0.26256603,0.335628837,2.990219116,2.819107056,TRUE,TRUE
42:19.1,0.284631163,0.344079584,0.26256603,0.335628837,2.990219116,2.819107056,TRUE,TRUE
42:19.1,0.284816384,0.348139435,0.263860613,0.335518509,2.985855103,2.827392578,TRUE,TRUE
